elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,container_memory_bytes
31.634465,building index: loading tuples on disk,1852,1779,0,48058,125612032
31.8087,building index: loading tuples on disk,1852,1786,0,48246,125693952
31.983859,building index: loading tuples on disk,1852,1793,0,48421,126111744
32.156031,building index: loading tuples on disk,1852,1800,0,48606,126169088
32.334345,building index: loading tuples on disk,1852,1807,0,48789,126853120
32.510325,building index: loading tuples on disk,1852,1813,0,48971,127143936
32.687304,building index: loading tuples on disk,1852,1820,0,49158,126910464
32.855995,building index: loading tuples on disk,1852,1827,0,49351,127279104
33.039291,building index: loading tuples on disk,1852,1834,0,49543,127221760
33.217557,building index: loading tuples on disk,1852,1841,0,49731,127148032
33.396906,building index: loading tuples on disk,1852,1849,0,49923,128065536
