elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,container_memory_bytes
9.970004,building index: loading tuples,1852,846,0,22866,97218560
10.142558,building index: loading tuples,1852,856,0,23117,97021952
10.313624,building index: loading tuples,1852,865,0,23371,98324480
10.493266,building index: loading tuples,1852,875,0,23626,98119680
10.663019,building index: loading tuples,1852,884,0,23872,97914880
10.83128,building index: loading tuples,1852,892,0,24106,98299904
11.009337,building index: loading tuples,1852,901,0,24351,98324480
11.180102,building index: loading tuples,1852,910,0,24584,98242560
11.346793,building index: loading tuples,1852,919,0,24826,99860480
11.517729,building index: loading tuples,1852,928,0,25074,99397632
11.692038,building index: loading tuples,1852,937,0,25320,100335616
11.860143,building index: loading tuples,1852,947,0,25569,100491264
12.032445,building index: loading tuples,1852,955,0,25811,100384768
12.198133,building index: loading tuples,1852,964,0,26047,100544512
12.372824,building index: loading tuples,1852,974,0,26300,100683776
12.547411,building index: loading tuples,1852,983,0,26553,100966400
12.721999,building index: loading tuples,1852,992,0,26799,101371904
12.886928,building index: loading tuples,1852,1001,0,27028,103256064
13.061994,building index: loading tuples,1852,1010,0,27280,102457344
13.234322,building index: loading tuples,1852,1019,0,27526,103153664
13.407213,building index: loading tuples,1852,1028,0,27771,102678528
13.582497,building index: loading tuples,1852,1037,0,28025,103886848
13.759586,building index: loading tuples,1852,1046,0,28268,102780928
13.925322,building index: loading tuples,1852,1055,0,28506,102977536
14.099431,building index: loading tuples,1852,1064,0,28744,103333888
14.265283,building index: loading tuples,1852,1073,0,28977,104075264
14.439262,building index: loading tuples,1852,1082,0,29219,104538112
14.61062,building index: loading tuples,1852,1091,0,29457,104906752
14.780119,building index: loading tuples,1852,1099,0,29684,104964096
14.950185,building index: loading tuples,1852,1107,0,29913,104931328
15.12257,building index: loading tuples,1852,1116,0,30152,105512960
15.293462,building index: loading tuples,1852,1125,0,30376,105996288
15.459981,building index: loading tuples,1852,1133,0,30599,106192896
15.630178,building index: loading tuples,1852,1141,0,30812,106962944
15.803562,building index: loading tuples,1852,1149,0,31028,106958848
15.963468,building index: loading tuples,1852,1157,0,31251,106397696
16.137097,building index: loading tuples,1852,1166,0,31488,107233280
16.306431,building index: loading tuples,1852,1174,0,31721,106762240
16.480105,building index: loading tuples,1852,1183,0,31954,106950656
16.64688,building index: loading tuples,1852,1191,0,32179,107864064
16.821427,building index: loading tuples,1852,1200,0,32414,107872256
16.985459,building index: loading tuples,1852,1209,0,32643,107884544
17.166021,building index: loading tuples,1852,1217,0,32882,108711936
17.338057,building index: loading tuples,1852,1225,0,33095,109195264
17.512262,building index: loading tuples,1852,1234,0,33318,108945408
17.682212,building index: loading tuples,1852,1242,0,33550,109039616
17.861343,building index: loading tuples,1852,1251,0,33789,110084096
18.030139,building index: loading tuples,1852,1259,0,34011,110010368
18.202309,building index: loading tuples,1852,1268,0,34239,110170112
18.371141,building index: loading tuples,1852,1276,0,34467,110575616
18.536964,building index: loading tuples,1852,1284,0,34689,111337472
18.708334,building index: loading tuples,1852,1292,0,34909,110927872
18.876659,building index: loading tuples,1852,1300,0,35124,111345664
19.048541,building index: loading tuples,1852,1308,0,35341,109445120
19.213435,building index: loading tuples,1852,1316,0,35557,111235072
19.382677,building index: loading tuples,1852,1324,0,35770,112033792
19.54276,building index: loading tuples,1852,1332,0,35975,112898048
19.713433,building index: loading tuples,1852,1340,0,36191,112246784
19.879861,building index: loading tuples,1852,1348,0,36408,112037888
20.048526,building index: loading tuples,1852,1356,0,36635,111718400
20.221434,building index: loading tuples,1852,1365,0,36860,112533504
20.394704,building index: loading tuples,1852,1373,0,37084,112787456
20.574568,building index: loading tuples,1852,1382,0,37323,113123328
20.74629,building index: loading tuples,1852,1390,0,37539,114401280
20.913399,building index: loading tuples,1852,1398,0,37752,114413568
21.085468,building index: loading tuples,1852,1406,0,37970,115269632
21.260804,building index: loading tuples,1852,1414,0,38192,114925568
21.434541,building index: loading tuples,1852,1422,0,38418,114982912
21.606549,building index: loading tuples,1852,1431,0,38649,115499008
21.776322,building index: loading tuples,1852,1439,0,38864,115318784
21.953482,building index: loading tuples,1852,1447,0,39094,115798016
22.120859,building index: loading tuples,1852,1456,0,39312,116207616
22.294383,building index: loading tuples,1852,1463,0,39516,116080640
22.463431,building index: loading tuples,1852,1471,0,39723,116109312
22.632809,building index: loading tuples,1852,1479,0,39943,116117504
22.80547,building index: loading tuples,1852,1487,0,40155,116637696
22.976347,building index: loading tuples,1852,1495,0,40374,118870016
23.146798,building index: loading tuples,1852,1502,0,40567,116920320
23.316393,building index: loading tuples,1852,1510,0,40777,116817920
23.479281,building index: loading tuples,1852,1517,0,40979,117243904
23.646585,building index: loading tuples,1852,1525,0,41188,117506048
23.813099,building index: loading tuples,1852,1533,0,41393,117673984
23.982237,building index: loading tuples,1852,1541,0,41607,117972992
24.156064,building index: loading tuples,1852,1549,0,41826,119050240
24.330798,building index: loading tuples,1852,1557,0,42050,119275520
24.498134,building index: loading tuples,1852,1564,0,42252,119066624
24.66339,building index: loading tuples,1852,1572,0,42456,120291328
24.83005,building index: loading tuples,1852,1580,0,42670,119308288
25.005584,building index: loading tuples,1852,1588,0,42891,120250368
25.180077,building index: loading tuples,1852,1596,0,43108,119771136
25.353523,building index: loading tuples,1852,1604,0,43328,120295424
25.529336,building index: loading tuples,1852,1612,0,43528,120176640
25.696709,building index: loading tuples,1852,1619,0,43726,121929728
25.870831,building index: loading tuples,1852,1626,0,43921,121393152
26.038426,building index: loading tuples,1852,1634,0,44122,122310656
26.260019,building index: loading tuples,1852,1641,0,44319,119844864
26.422672,building index: loading tuples,1852,1648,0,44522,122232832
26.587657,building index: loading tuples,1852,1656,0,44728,121798656
26.753249,building index: loading tuples,1852,1663,0,44924,121556992
26.929702,building index: loading tuples,1852,1671,0,45135,122032128
27.104263,building index: loading tuples,1852,1679,0,45341,123023360
27.275506,building index: loading tuples,1852,1687,0,45549,122568704
27.452877,building index: loading tuples,1852,1694,0,45756,123068416
27.628068,building index: loading tuples,1852,1702,0,45967,123904000
27.793461,building index: loading tuples,1852,1709,0,46163,124108800
27.960017,building index: loading tuples,1852,1717,0,46368,123863040
28.130116,building index: loading tuples,1852,1724,0,46574,123801600
28.311731,building index: loading tuples,1852,1733,0,46792,123543552
28.482558,building index: loading tuples,1852,1740,0,46990,124923904
28.656838,building index: loading tuples,1852,1748,0,47202,124649472
28.825456,building index: loading tuples,1852,1755,0,47411,124911616
29.007155,building index: loading tuples,1852,1763,0,47625,126676992
29.185931,building index: loading tuples,1852,1771,0,47833,125431808
29.353101,building index: loading tuples,1852,1779,0,48035,125501440
29.526531,building index: loading tuples,1852,1786,0,48243,125898752
29.700274,building index: loading tuples,1852,1794,0,48452,126918656
29.877711,building index: loading tuples,1852,1802,0,48670,126439424
30.05565,building index: loading tuples,1852,1810,0,48880,125247488
30.226036,building index: loading tuples,1852,1817,0,49080,128167936
30.396694,building index: loading tuples,1852,1825,0,49286,127094784
30.57173,building index: loading tuples,1852,1833,0,49497,127414272
30.750326,building index: loading tuples,1852,1840,0,49687,127827968
30.913372,building index: loading tuples,1852,1847,0,49875,127811584
