elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,container_memory_bytes
13.855767,building index: loading tuples in memory,3704,2685,0,72501,172273664
13.941662,building index: loading tuples in memory,3704,2699,0,72880,172531712
14.02536,building index: loading tuples in memory,3704,2712,0,73238,172945408
14.111553,building index: loading tuples in memory,3704,2725,0,73584,172929024
14.192512,building index: loading tuples in memory,3704,2738,0,73948,174628864
14.274654,building index: loading tuples in memory,3704,2753,0,74345,174460928
14.359999,building index: loading tuples in memory,3704,2767,0,74724,173027328
14.445567,building index: loading tuples in memory,3704,2781,0,75092,175001600
14.527446,building index: loading tuples in memory,3704,2795,0,75482,175251456
14.611109,building index: loading tuples in memory,3704,2808,0,75840,175689728
14.692993,building index: loading tuples in memory,3704,2822,0,76217,176283648
14.779645,building index: loading tuples in memory,3704,2836,0,76591,177573888
14.862088,building index: loading tuples in memory,3704,2850,0,76968,174985216
14.942759,building index: loading tuples in memory,3704,2864,0,77343,176869376
15.027752,building index: loading tuples in memory,3704,2878,0,77724,177356800
15.111013,building index: loading tuples in memory,3704,2891,0,78082,177696768
15.192602,building index: loading tuples in memory,3704,2906,0,78476,178802688
15.278366,building index: loading tuples in memory,3704,2919,0,78834,178520064
15.360168,building index: loading tuples in memory,3704,2933,0,79213,178847744
15.442862,building index: loading tuples in memory,3704,2948,0,79597,179412992
15.527503,building index: loading tuples in memory,3704,2961,0,79952,180772864
15.609513,building index: loading tuples in memory,3704,2974,0,80321,180408320
15.689771,building index: loading tuples in memory,3704,2988,0,80696,180117504
15.776207,building index: loading tuples in memory,3704,3002,0,81067,180748288
15.858678,building index: loading tuples in memory,3704,3015,0,81430,181035008
15.94165,building index: loading tuples in memory,3704,3030,0,81816,181751808
16.026181,building index: loading tuples in memory,3704,3044,0,82208,182767616
16.113775,building index: loading tuples in memory,3704,3058,0,82572,182210560
16.19323,building index: loading tuples in memory,3704,3072,0,82952,182972416
16.280989,building index: loading tuples in memory,3704,3085,0,83314,182845440
16.360802,building index: loading tuples in memory,3704,3099,0,83686,183042048
16.443622,building index: loading tuples in memory,3704,3112,0,84046,183603200
16.526184,building index: loading tuples in memory,3704,3127,0,84432,182243328
16.609895,building index: loading tuples in memory,3704,3139,0,84772,184565760
16.692849,building index: loading tuples in memory,3704,3152,0,85130,186781696
16.7762,building index: loading tuples in memory,3704,3166,0,85504,186523648
16.859514,building index: loading tuples in memory,3704,3180,0,85861,183967744
16.941537,building index: loading tuples in memory,3704,3194,0,86243,187437056
17.026176,building index: loading tuples in memory,3704,3207,0,86604,187379712
17.11202,building index: loading tuples in memory,3704,3221,0,86986,187146240
17.195745,building index: loading tuples in memory,3704,3234,0,87332,186929152
17.278676,building index: loading tuples in memory,3704,3248,0,87703,187559936
17.362629,building index: loading tuples in memory,3704,3260,0,88044,188256256
17.444614,building index: loading tuples in memory,3704,3274,0,88417,187875328
17.535623,building index: loading tuples in memory,3704,3288,0,88796,188493824
17.622003,building index: loading tuples in memory,3704,3302,0,89155,188502016
17.702832,building index: loading tuples in memory,3704,3315,0,89519,189440000
17.787417,building index: loading tuples in memory,3704,3329,0,89883,189665280
17.874341,building index: loading tuples in memory,3704,3343,0,90264,189882368
17.957461,building index: loading tuples in memory,3704,3356,0,90632,188485632
18.044173,building index: loading tuples in memory,3704,3370,0,91014,190308352
18.128942,building index: loading tuples in memory,3704,3384,0,91369,190767104
18.212239,building index: loading tuples in memory,3704,3397,0,91734,191000576
18.296725,building index: loading tuples in memory,3704,3412,0,92146,192458752
18.389056,building index: loading tuples in memory,3704,3426,0,92517,192106496
18.476171,building index: loading tuples in memory,3704,3440,0,92883,193306624
18.563417,building index: loading tuples in memory,3704,3454,0,93262,193310720
18.649994,building index: loading tuples in memory,3704,3467,0,93629,193470464
18.734047,building index: loading tuples in memory,3704,3480,0,93973,197185536
18.817156,building index: loading tuples in memory,3704,3493,0,94333,193941504
18.899306,building index: loading tuples in memory,3704,3508,0,94717,194322432
18.986955,building index: loading tuples in memory,3704,3522,0,95103,194940928
19.074202,building index: loading tuples in memory,3704,3535,0,95471,195072000
19.160206,building index: loading tuples in memory,3704,3549,0,95833,195764224
19.241324,building index: loading tuples in memory,3704,3562,0,96177,195534848
19.323804,building index: loading tuples in memory,3704,3575,0,96542,196206592
19.406891,building index: loading tuples in memory,3704,3589,0,96903,196526080
19.490415,building index: loading tuples in memory,3704,3603,0,97296,197169152
19.580853,building index: loading tuples in memory,3704,3617,0,97674,197537792
19.668324,building index: loading tuples in memory,3704,3630,0,98035,198254592
19.752677,building index: loading tuples in memory,3704,3644,0,98397,197726208
19.835316,building index: loading tuples in memory,3704,3658,0,98772,198103040
19.92174,building index: loading tuples in memory,3704,3671,0,99122,198107136
20.001563,building index: loading tuples in memory,3704,3684,0,99474,199258112
20.084924,building index: loading tuples in memory,3704,3697,0,99839,199618560
20.167548,building index: flushing in-memory graph,3704,3704,0,100000,308056064
20.251647,building index: writing index pages to WAL,3704,3704,0,100000,236584960
