elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,container_memory_bytes
6.178153,building index: loading tuples,1852,646,0,17460,208863232
6.349232,building index: loading tuples,1852,655,0,17700,208392192
6.527016,building index: loading tuples,1852,664,0,17932,209117184
6.698364,building index: loading tuples,1852,673,0,18181,209121280
6.882941,building index: loading tuples,1852,682,0,18423,209317888
7.065866,building index: loading tuples,1852,690,0,18646,209879040
7.245993,building index: loading tuples,1852,698,0,18870,210800640
7.425836,building index: loading tuples,1852,707,0,19107,210837504
7.609336,building index: loading tuples,1852,715,0,19314,210771968
7.790899,building index: loading tuples,1852,723,0,19536,210763776
7.976159,building index: loading tuples,1852,732,0,19767,211374080
8.155429,building index: loading tuples,1852,740,0,20000,211169280
8.3441,building index: loading tuples,1852,748,0,20221,211374080
8.529187,building index: loading tuples,1852,757,0,20446,212455424
8.709494,building index: loading tuples,1852,765,0,20668,211955712
8.882526,building index: loading tuples,1852,773,0,20887,212709376
9.063559,building index: loading tuples,1852,781,0,21109,213045248
9.240661,building index: loading tuples,1852,790,0,21331,213344256
9.41357,building index: loading tuples,1852,798,0,21561,213598208
9.590485,building index: loading tuples,1852,806,0,21765,214020096
9.760555,building index: loading tuples,1852,814,0,21980,214315008
9.944589,building index: loading tuples,1852,822,0,22206,213831680
10.123291,building index: loading tuples,1852,830,0,22428,214941696
10.298361,building index: loading tuples,1852,838,0,22645,214192128
10.471803,building index: loading tuples,1852,846,0,22857,214573056
10.648348,building index: loading tuples,1852,854,0,23084,214720512
10.821418,building index: loading tuples,1852,863,0,23301,214974464
10.998673,building index: loading tuples,1852,870,0,23515,215683072
11.167616,building index: loading tuples,1852,879,0,23733,216043520
11.344516,building index: loading tuples,1852,887,0,23959,216244224
11.521314,building index: loading tuples,1852,895,0,24188,216494080
11.696128,building index: loading tuples,1852,903,0,24407,216223744
11.869228,building index: loading tuples,1852,912,0,24632,217247744
12.039604,building index: loading tuples,1852,920,0,24844,216690688
12.21166,building index: loading tuples,1852,928,0,25064,217792512
12.388608,building index: loading tuples,1852,936,0,25295,217497600
12.563681,building index: loading tuples,1852,944,0,25511,217341952
12.731677,building index: loading tuples,1852,952,0,25724,218050560
12.901722,building index: loading tuples,1852,960,0,25946,218337280
13.084412,building index: loading tuples,1852,968,0,26162,218640384
13.262984,building index: loading tuples,1852,976,0,26376,218165248
13.431806,building index: loading tuples,1852,984,0,26590,219168768
13.611715,building index: loading tuples,1852,992,0,26800,219602944
13.78181,building index: loading tuples,1852,1000,0,27010,219385856
13.959977,building index: loading tuples,1852,1008,0,27229,220278784
14.131634,building index: loading tuples,1852,1016,0,27433,219885568
14.29832,building index: loading tuples,1852,1023,0,27635,219942912
14.475713,building index: loading tuples,1852,1031,0,27839,218406912
14.648314,building index: loading tuples,1852,1038,0,28048,220274688
14.818227,building index: loading tuples,1852,1046,0,28244,220368896
14.999223,building index: loading tuples,1852,1053,0,28438,219095040
15.177153,building index: loading tuples,1852,1060,0,28641,220835840
15.346944,building index: loading tuples,1852,1067,0,28823,221007872
15.521739,building index: loading tuples,1852,1074,0,29017,221630464
15.700395,building index: loading tuples,1852,1082,0,29225,221638656
15.872454,building index: loading tuples,1852,1090,0,29430,221974528
16.048273,building index: loading tuples,1852,1097,0,29639,222117888
16.23008,building index: loading tuples,1852,1105,0,29857,222339072
16.412378,building index: loading tuples,1852,1113,0,30058,222965760
16.588881,building index: loading tuples,1852,1120,0,30260,222932992
16.766137,building index: loading tuples,1852,1128,0,30474,223506432
16.945192,building index: loading tuples,1852,1136,0,30693,223703040
17.127192,building index: loading tuples,1852,1144,0,30895,223727616
17.310494,building index: loading tuples,1852,1152,0,31108,223952896
17.491466,building index: loading tuples,1852,1159,0,31312,224808960
17.669912,building index: loading tuples,1852,1167,0,31509,224440320
17.841494,building index: loading tuples,1852,1174,0,31711,224542720
18.01496,building index: loading tuples,1852,1181,0,31905,224641024
18.187236,building index: loading tuples,1852,1189,0,32106,225804288
18.362975,building index: loading tuples,1852,1196,0,32309,226783232
18.539782,building index: loading tuples,1852,1203,0,32503,226082816
18.70967,building index: loading tuples,1852,1211,0,32704,226885632
18.881582,building index: loading tuples,1852,1218,0,32905,226607104
19.059992,building index: loading tuples,1852,1226,0,33104,225898496
19.231617,building index: loading tuples,1852,1233,0,33305,226107392
19.411257,building index: loading tuples,1852,1241,0,33517,226877440
19.585016,building index: loading tuples,1852,1248,0,33713,226971648
19.758208,building index: loading tuples,1852,1256,0,33914,227139584
19.931594,building index: loading tuples,1852,1263,0,34110,228188160
20.10842,building index: loading tuples,1852,1271,0,34317,227639296
20.280285,building index: loading tuples,1852,1277,0,34491,227287040
20.492707,building index: loading tuples,1852,1283,0,34663,227483648
20.675865,building index: loading tuples,1852,1290,0,34838,228171776
20.854402,building index: loading tuples,1852,1296,0,35007,228061184
21.031164,building index: loading tuples,1852,1302,0,35169,229552128
21.217827,building index: loading tuples,1852,1308,0,35329,228270080
21.39823,building index: loading tuples,1852,1314,0,35486,229736448
21.587691,building index: loading tuples,1852,1320,0,35641,230039552
21.779157,building index: loading tuples,1852,1326,0,35803,230121472
21.964898,building index: loading tuples,1852,1331,0,35962,229912576
22.148222,building index: loading tuples,1852,1338,0,36130,230461440
22.334076,building index: loading tuples,1852,1344,0,36308,230277120
22.514881,building index: loading tuples,1852,1351,0,36479,230051840
22.698246,building index: loading tuples,1852,1357,0,36657,228675584
22.884346,building index: loading tuples,1852,1364,0,36840,230408192
23.064931,building index: loading tuples,1852,1370,0,37009,230244352
23.244605,building index: loading tuples,1852,1377,0,37194,230567936
23.427161,building index: loading tuples,1852,1384,0,37377,231813120
23.605168,building index: loading tuples,1852,1391,0,37559,231366656
23.786209,building index: loading tuples,1852,1397,0,37745,232300544
23.959375,building index: loading tuples,1852,1404,0,37933,231415808
24.136396,building index: loading tuples,1852,1411,0,38120,231862272
24.310282,building index: loading tuples,1852,1419,0,38317,232263680
24.486729,building index: loading tuples,1852,1426,0,38510,233312256
24.661262,building index: loading tuples,1852,1433,0,38705,232931328
24.839195,building index: loading tuples,1852,1440,0,38901,233148416
25.007606,building index: loading tuples,1852,1447,0,39072,233558016
25.190415,building index: loading tuples,1852,1454,0,39259,233242624
25.370931,building index: loading tuples,1852,1460,0,39446,234115072
25.547219,building index: loading tuples,1852,1467,0,39624,233611264
25.72261,building index: loading tuples,1852,1474,0,39809,234475520
25.896233,building index: loading tuples,1852,1481,0,39996,233697280
26.074419,building index: loading tuples,1852,1488,0,40183,234131456
26.249779,building index: loading tuples,1852,1495,0,40373,234520576
26.423171,building index: loading tuples,1852,1502,0,40556,235540480
26.597391,building index: loading tuples,1852,1509,0,40743,233553920
26.774944,building index: loading tuples,1852,1516,0,40941,234991616
26.955029,building index: loading tuples,1852,1523,0,41139,233365504
27.136156,building index: loading tuples,1852,1530,0,41331,235581440
27.314864,building index: loading tuples,1852,1537,0,41517,235397120
27.486154,building index: loading tuples,1852,1544,0,41698,235978752
27.660351,building index: loading tuples,1852,1551,0,41880,237158400
27.831549,building index: loading tuples,1852,1557,0,42065,236830720
28.009245,building index: loading tuples,1852,1564,0,42250,236695552
28.184467,building index: loading tuples,1852,1571,0,42439,237015040
28.359385,building index: loading tuples,1852,1578,0,42628,238395392
28.536374,building index: loading tuples,1852,1585,0,42817,237576192
28.709386,building index: loading tuples,1852,1592,0,43009,237514752
28.881097,building index: loading tuples,1852,1599,0,43198,237752320
29.057344,building index: loading tuples,1852,1607,0,43390,241123328
29.238991,building index: loading tuples,1852,1614,0,43578,237965312
29.412879,building index: loading tuples,1852,1620,0,43764,238665728
29.594372,building index: loading tuples,1852,1627,0,43945,238243840
29.766124,building index: loading tuples,1852,1634,0,44131,238403584
29.941007,building index: loading tuples,1852,1641,0,44308,239550464
30.114843,building index: loading tuples,1852,1647,0,44490,240291840
30.281538,building index: loading tuples,1852,1654,0,44669,239828992
30.463902,building index: loading tuples,1852,1661,0,44861,239853568
30.640317,building index: loading tuples,1852,1668,0,45046,240160768
30.812624,building index: loading tuples,1852,1675,0,45232,239915008
30.989907,building index: loading tuples,1852,1682,0,45421,240676864
31.162915,building index: loading tuples,1852,1688,0,45600,241098752
31.333064,building index: loading tuples,1852,1695,0,45778,240177152
31.511762,building index: loading tuples,1852,1702,0,45966,241561600
31.680115,building index: loading tuples,1852,1709,0,46147,240832512
31.852462,building index: loading tuples,1852,1715,0,46327,241008640
32.03042,building index: loading tuples,1852,1722,0,46517,241291264
32.206831,building index: loading tuples,1852,1730,0,46713,241549312
32.380966,building index: loading tuples,1852,1736,0,46891,241872896
32.554497,building index: loading tuples,1852,1743,0,47072,242110464
32.72377,building index: loading tuples,1852,1750,0,47259,241717248
32.898176,building index: loading tuples,1852,1757,0,47443,242622464
33.071751,building index: loading tuples,1852,1763,0,47621,242450432
33.250563,building index: loading tuples,1852,1770,0,47805,242806784
33.428742,building index: loading tuples,1852,1777,0,47999,242589696
33.609322,building index: loading tuples,1852,1784,0,48172,243675136
33.773449,building index: loading tuples,1852,1790,0,48348,243593216
33.94821,building index: loading tuples,1852,1797,0,48532,135831552
34.135599,building index: loading tuples,1852,1804,0,48720,136458240
34.311462,building index: loading tuples,1852,1811,0,48899,135835648
34.492471,building index: loading tuples,1852,1817,0,49076,135651328
34.668363,building index: loading tuples,1852,1824,0,49261,136151040
34.845954,building index: loading tuples,1852,1831,0,49450,136851456
35.02511,building index: loading tuples,1852,1838,0,49633,136314880
35.205861,building index: loading tuples,1852,1844,0,49801,137084928
35.381579,building index: loading tuples,1852,1850,0,49967,138121216
