elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,container_memory_bytes
8.992543,building index: loading tuples on disk,1852,800,0,21602,224174080
9.163908,building index: loading tuples on disk,1852,810,0,21873,224530432
9.34205,building index: loading tuples on disk,1852,820,0,22143,225411072
9.516353,building index: loading tuples on disk,1852,829,0,22408,225673216
9.685626,building index: loading tuples on disk,1852,839,0,22659,225120256
9.86179,building index: loading tuples on disk,1852,848,0,22915,225554432
10.034513,building index: loading tuples on disk,1852,858,0,23172,225955840
10.207477,building index: loading tuples on disk,1852,868,0,23436,226463744
10.377301,building index: loading tuples on disk,1852,877,0,23683,226615296
10.549181,building index: loading tuples on disk,1852,886,0,23937,227270656
10.723142,building index: loading tuples on disk,1852,896,0,24204,227303424
10.895241,building index: loading tuples on disk,1852,905,0,24443,227258368
11.06693,building index: loading tuples on disk,1852,914,0,24702,225890304
11.245194,building index: loading tuples on disk,1852,924,0,24951,227979264
11.423419,building index: loading tuples on disk,1852,932,0,25172,228233216
11.589003,building index: loading tuples on disk,1852,941,0,25415,228442112
11.769767,building index: loading tuples on disk,1852,950,0,25661,227323904
11.946059,building index: loading tuples on disk,1852,959,0,25907,229351424
12.116183,building index: loading tuples on disk,1852,968,0,26146,229990400
12.292389,building index: loading tuples on disk,1852,977,0,26390,229433344
12.468658,building index: loading tuples on disk,1852,986,0,26639,230924288
12.637177,building index: loading tuples on disk,1852,995,0,26878,230871040
12.807723,building index: loading tuples on disk,1852,1004,0,27118,230809600
12.982141,building index: loading tuples on disk,1852,1013,0,27364,230248448
13.152525,building index: loading tuples on disk,1852,1022,0,27597,230952960
13.323552,building index: loading tuples on disk,1852,1030,0,27834,231440384
13.489951,building index: loading tuples on disk,1852,1039,0,28068,232271872
13.669,building index: loading tuples on disk,1852,1048,0,28316,232808448
13.840192,building index: loading tuples on disk,1852,1056,0,28522,232095744
14.015816,building index: loading tuples on disk,1852,1062,0,28691,232697856
14.185307,building index: loading tuples on disk,1852,1070,0,28909,232112128
14.362157,building index: loading tuples on disk,1852,1078,0,29121,232812544
14.530945,building index: loading tuples on disk,1852,1086,0,29337,232927232
14.705584,building index: loading tuples on disk,1852,1094,0,29546,233390080
14.872232,building index: loading tuples on disk,1852,1101,0,29748,236044288
15.03892,building index: loading tuples on disk,1852,1109,0,29952,234106880
15.206891,building index: loading tuples on disk,1852,1116,0,30148,234024960
15.381266,building index: loading tuples on disk,1852,1124,0,30358,234905600
15.55556,building index: loading tuples on disk,1852,1131,0,30563,234455040
15.722244,building index: loading tuples on disk,1852,1139,0,30772,235655168
15.891495,building index: loading tuples on disk,1852,1147,0,30995,234889216
16.055544,building index: loading tuples on disk,1852,1155,0,31208,235278336
16.222265,building index: loading tuples on disk,1852,1164,0,31431,236417024
16.385413,building index: loading tuples on disk,1852,1171,0,31643,236023808
16.551687,building index: loading tuples on disk,1852,1180,0,31884,235982848
16.728528,building index: loading tuples on disk,1852,1189,0,32104,235876352
16.903928,building index: loading tuples on disk,1852,1197,0,32323,236703744
17.072245,building index: loading tuples on disk,1852,1205,0,32547,236691456
17.238244,building index: loading tuples on disk,1852,1214,0,32780,236732416
17.415647,building index: loading tuples on disk,1852,1222,0,33008,235433984
17.58907,building index: loading tuples on disk,1852,1231,0,33244,237522944
17.765365,building index: loading tuples on disk,1852,1239,0,33464,238104576
17.933443,building index: loading tuples on disk,1852,1247,0,33680,238071808
18.10134,building index: loading tuples on disk,1852,1255,0,33900,237678592
18.27061,building index: loading tuples on disk,1852,1263,0,34117,238219264
18.43637,building index: loading tuples on disk,1852,1271,0,34333,239325184
18.608632,building index: loading tuples on disk,1852,1280,0,34569,239579136
18.775157,building index: loading tuples on disk,1852,1288,0,34793,238936064
18.94918,building index: loading tuples on disk,1852,1296,0,35000,240091136
19.118094,building index: loading tuples on disk,1852,1304,0,35222,239214592
19.282356,building index: loading tuples on disk,1852,1311,0,35423,239628288
19.455562,building index: loading tuples on disk,1852,1319,0,35631,239828992
19.63943,building index: loading tuples on disk,1852,1327,0,35851,240627712
19.816594,building index: loading tuples on disk,1852,1335,0,36063,240705536
19.982751,building index: loading tuples on disk,1852,1343,0,36268,241160192
20.151143,building index: loading tuples on disk,1852,1350,0,36471,241287168
20.322249,building index: loading tuples on disk,1852,1358,0,36687,239521792
20.490878,building index: loading tuples on disk,1852,1366,0,36893,241623040
20.652067,building index: loading tuples on disk,1852,1373,0,37096,241471488
20.823007,building index: loading tuples on disk,1852,1381,0,37313,242479104
20.989935,building index: loading tuples on disk,1852,1389,0,37523,242339840
21.155545,building index: loading tuples on disk,1852,1397,0,37731,242606080
21.322209,building index: loading tuples on disk,1852,1405,0,37937,242774016
21.48907,building index: loading tuples on disk,1852,1412,0,38128,242937856
21.655556,building index: loading tuples on disk,1852,1419,0,38333,243048448
21.823912,building index: loading tuples on disk,1852,1427,0,38548,242728960
21.993419,building index: loading tuples on disk,1852,1435,0,38756,243474432
22.168269,building index: loading tuples on disk,1852,1442,0,38957,244228096
22.334677,building index: loading tuples on disk,1852,1450,0,39155,244842496
22.501205,building index: loading tuples on disk,1852,1458,0,39372,244875264
22.671953,building index: loading tuples on disk,1852,1466,0,39587,244686848
22.845683,building index: loading tuples on disk,1852,1474,0,39809,245805056
23.023565,building index: loading tuples on disk,1852,1482,0,40031,245166080
23.192293,building index: loading tuples on disk,1852,1490,0,40244,245850112
23.367162,building index: loading tuples on disk,1852,1498,0,40457,246321152
23.534071,building index: loading tuples on disk,1852,1505,0,40657,245485568
23.698173,building index: loading tuples on disk,1852,1513,0,40857,245522432
23.861492,building index: loading tuples on disk,1852,1520,0,41059,246558720
24.028999,building index: loading tuples on disk,1852,1528,0,41258,246042624
24.20192,building index: loading tuples on disk,1852,1536,0,41475,247574528
24.373716,building index: loading tuples on disk,1852,1543,0,41683,246906880
24.546217,building index: loading tuples on disk,1852,1551,0,41901,247664640
24.715263,building index: loading tuples on disk,1852,1559,0,42113,247836672
24.884502,building index: loading tuples on disk,1852,1567,0,42327,248532992
25.055521,building index: loading tuples on disk,1852,1575,0,42525,246493184
25.218412,building index: loading tuples on disk,1852,1582,0,42729,248586240
25.387038,building index: loading tuples on disk,1852,1590,0,42935,248225792
25.552824,building index: loading tuples on disk,1852,1597,0,43136,248741888
25.730261,building index: loading tuples on disk,1852,1605,0,43358,248688640
25.902573,building index: loading tuples on disk,1852,1613,0,43564,249405440
26.072164,building index: loading tuples on disk,1852,1621,0,43773,249606144
26.240369,building index: loading tuples on disk,1852,1628,0,43982,249683968
26.415241,building index: loading tuples on disk,1852,1634,0,44136,250589184
26.579784,building index: loading tuples on disk,1852,1641,0,44333,249917440
26.748554,building index: loading tuples on disk,1852,1649,0,44536,249806848
26.914327,building index: loading tuples on disk,1852,1657,0,44747,250359808
27.08393,building index: loading tuples on disk,1852,1664,0,44947,250695680
27.26076,building index: loading tuples on disk,1852,1672,0,45152,250925056
27.429877,building index: loading tuples on disk,1852,1679,0,45348,251011072
27.603415,building index: loading tuples on disk,1852,1687,0,45555,251641856
27.772176,building index: loading tuples on disk,1852,1694,0,45752,250314752
27.937188,building index: loading tuples on disk,1852,1701,0,45945,252796928
28.105503,building index: loading tuples on disk,1852,1709,0,46144,252076032
28.270009,building index: loading tuples on disk,1852,1716,0,46333,252018688
28.442985,building index: loading tuples on disk,1852,1723,0,46546,252420096
28.618331,building index: loading tuples on disk,1852,1731,0,46761,252481536
28.790929,building index: loading tuples on disk,1852,1739,0,46963,252444672
28.966799,building index: loading tuples on disk,1852,1747,0,47170,257191936
29.141083,building index: loading tuples on disk,1852,1754,0,47372,253677568
29.305491,building index: loading tuples on disk,1852,1761,0,47564,253800448
29.472144,building index: loading tuples on disk,1852,1769,0,47769,254132224
29.652002,building index: loading tuples on disk,1852,1777,0,47980,253837312
29.825132,building index: loading tuples on disk,1852,1784,0,48181,254353408
29.989612,building index: loading tuples on disk,1852,1791,0,48372,254640128
30.158205,building index: loading tuples on disk,1852,1799,0,48575,254558208
30.328158,building index: loading tuples on disk,1852,1806,0,48773,255893504
30.498806,building index: loading tuples on disk,1852,1813,0,48971,255426560
30.671343,building index: loading tuples on disk,1852,1821,0,49184,255733760
30.849188,building index: loading tuples on disk,1852,1829,0,49393,255537152
31.019172,building index: loading tuples on disk,1852,1836,0,49597,255889408
31.188896,building index: loading tuples on disk,1852,1844,0,49793,256184320
31.36303,building index: loading tuples on disk,1852,1851,0,49992,256528384
